cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Myeloid tumor	ETV6-RUNX1	0	59	0	209	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,59,0,209),nrow=2))$p.value
Myeloid tumor	EGLN1-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	KMT2A-RP11	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	ZNF276-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	ARID1A-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	CDKN1B-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	RARA-intergenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	RUNX1-RUNX1T1	4	46	3	123	0.080000	0.023810	0.056190	1	fisher.test(matrix(c(4,46,3,123),nrow=2))$p.value
Myeloid tumor	-RUNX1	4	46	3	123	0.080000	0.023810	0.056190	1	fisher.test(matrix(c(4,46,3,123),nrow=2))$p.value
Myeloid tumor	ETV4-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	MEF2BNB-MEF2B-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	TET1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CALR-intragenic	1	18	2	127	0.052632	0.015504	0.037128	1	fisher.test(matrix(c(1,18,2,127),nrow=2))$p.value
Myeloid tumor	CALR-MUC16	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	APC-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	POLE-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	FLT3-intergenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	ERBB4-intergenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	CDKN2A-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	CAPRIN1-JAK2	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	PNKP-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	NBEAL2-SETD2	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	U2AF1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	WWTR1-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	MYCL-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	XRCC1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CBL-intragenic	0	19	1	128	0.000000	0.007752	0.007752	0	fisher.test(matrix(c(0,19,1,128),nrow=2))$p.value
Myeloid tumor	LIG4-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	HRAS-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	IKZF1-intergenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	BCL6-RP11	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BCL6-SEPT3	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	ALK-NPM1	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	BRCA1-intergenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	GNAS-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	CSNK1G1-KMT2D	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	ATM-EPS15	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	KDM5A-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	KRAS-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	BAP1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	ALK-intergenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	WT1-intragenic	1	13	1	107	0.071429	0.009259	0.062169	1	fisher.test(matrix(c(1,13,1,107),nrow=2))$p.value
Myeloid tumor	MED12-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	CLIC4-CRTC1	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	ALK-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	EWSR1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	PDGFRA-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	FLT4-MFSD6	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	DIS3-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CCND3-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CIITA-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	IGLJ3-SOCS1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	IGLV2-14-SOCS1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	NFKBIE-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	RELA-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CD274-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	RET-TIMM23	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	EPCAM-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	JAK2-intergenic	0	19	1	128	0.000000	0.007752	0.007752	0	fisher.test(matrix(c(0,19,1,128),nrow=2))$p.value
Myeloid tumor	PML-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CHD2-MGA	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	KMT2A-MLLT10	2	40	0	112	0.047619	0.000000	0.047619	1	fisher.test(matrix(c(2,40,0,112),nrow=2))$p.value
Myeloid tumor	CD274-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	FOXO1-IQGAP2	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	FOXO1-ZBTB3	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	FAAP20-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	KDM5C-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	FAM46C-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	ATR-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	SUZ12-intergenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	SETD2-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	RUNX1-intragenic	0	40	0	126	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,40,0,126),nrow=2))$p.value
Myeloid tumor	ATM-ZBTB16	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BCL6-CHD6	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	ATXN2L-JAK2	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	GLI1-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CD79B-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	BRCC3-TRAJ31	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	SHBG-WRAP53	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	KLKP1-POLD1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	HELQ-SMAD4	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BCL6-RHOH	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	PIM1-TOX	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	NFKBIZ-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	ID3-intragenic	0	19	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,129),nrow=2))$p.value
Myeloid tumor	TRAF7-intragenic	0	19	1	128	0.000000	0.007752	0.007752	0	fisher.test(matrix(c(0,19,1,128),nrow=2))$p.value
Myeloid tumor	GEN1-GREB1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CSNK2A1-KMT2D	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	WHSC1-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CDKN1B-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	SRSF2-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	NEK4-PBRM1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BCL6-MBNL1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CHEK1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	FH-PHB	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BCL6-SPINK4	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	CTNNB1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	AKT1-intragenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BCL6-intragenic	0	27	0	143	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,27,0,143),nrow=2))$p.value
Myeloid tumor	CRTC1-UBE3B	1	13	0	108	0.071429	0.000000	0.071429	1	fisher.test(matrix(c(1,13,0,108),nrow=2))$p.value
Myeloid tumor	FAH-intragenic	0	14	1	107	0.000000	0.009259	0.009259	0	fisher.test(matrix(c(0,14,1,107),nrow=2))$p.value
Myeloid tumor	MET-intergenic	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	PTEN-intragenic	1	13	0	108	0.071429	0.000000	0.071429	1	fisher.test(matrix(c(1,13,0,108),nrow=2))$p.value
Myeloid tumor	MAG-MAPKBP1	0	14	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,108),nrow=2))$p.value
Myeloid tumor	BTG1-intragenic	0	36	0	18	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,36,0,18),nrow=2))$p.value
Myeloid tumor	KMT2A-SEPT9	1	17	0	4	0.055556	0.000000	0.055556	1	fisher.test(matrix(c(1,17,0,4),nrow=2))$p.value
Myeloid tumor	ARHGEF12-KMT2A	0	18	1	3	0.000000	0.250000	0.250000	0	fisher.test(matrix(c(0,18,1,3),nrow=2))$p.value
Myeloid tumor	ETV6-intragenic	0	41	0	39	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,41,0,39),nrow=2))$p.value
Myeloid tumor	ERG-FUS	1	17	0	4	0.055556	0.000000	0.055556	1	fisher.test(matrix(c(1,17,0,4),nrow=2))$p.value
Myeloid tumor	PAX5-intragenic	0	18	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,4),nrow=2))$p.value
Myeloid tumor	IKZF1-intragenic	0	28	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,28,0,4),nrow=2))$p.value
Myeloid tumor	NOTCH1-intragenic	0	24	0	25	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,24,0,25),nrow=2))$p.value
Myeloid tumor	RUNX1-TAF3	0	18	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,4),nrow=2))$p.value
Myeloid tumor	EBF1-JAK2	0	18	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,4),nrow=2))$p.value
Myeloid tumor	PDGFRB-PRKCA	0	18	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,4),nrow=2))$p.value
Myeloid tumor	KMT2A-rearranged	0	18	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,4),nrow=2))$p.value
Myeloid tumor	NSD1-NUP98	1	17	0	4	0.055556	0.000000	0.055556	1	fisher.test(matrix(c(1,17,0,4),nrow=2))$p.value
Myeloid tumor	CBFB-MYH11	2	9	0	2	0.181818	0.000000	0.181818	1	fisher.test(matrix(c(2,9,0,2),nrow=2))$p.value
Myeloid tumor	ALK-CLTC	0	6	0	23	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,23),nrow=2))$p.value
Myeloid tumor	ABL1-NUP214	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
Myeloid tumor	TRAF3-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	FOXO1-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BIRC3-IGH	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BCL2-intragenic	0	13	0	35	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,13,0,35),nrow=2))$p.value
Myeloid tumor	TET2-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	MLH1-TRIM71	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	DNMT3A-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	PRKDC-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CIITA-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CIITA-TOX2	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CSDE1-NRAS	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	DLG2-REL	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	WHSC1L1-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	STAT3-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CIITA-PPFIBP2	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BRCA2-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CXCR4-intragenic	0	13	0	35	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,13,0,35),nrow=2))$p.value
Myeloid tumor	NOTCH1-TRAV29DV5	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ATAD5-NF1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	PALB2-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	RP11-145E5.5-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	IKZF1-NOTCH1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ATRX-EXOC4	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ATRX-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	SAT2-TP53	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	FIP1L1-PDGFRA	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	KLF2-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	MCL1-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BCL6-IGLV3-1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	NFKBIA-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BAP1-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CIITA-CLEC16A	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	SF3B1-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	GNAQ-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CSF3R-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	DAXX-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	AXL-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	IL7R-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	KDM6A-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	MYB-ZFAT	0	5	1	20	0.000000	0.047619	0.047619	0	fisher.test(matrix(c(0,5,1,20),nrow=2))$p.value
Myeloid tumor	BCL6-GAPDH	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	FYCO1-RAF1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	RSPO2-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	YAP1-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	FOXO1-SHANK1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	B2M-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	FAS-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	RAD52-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	KMT2A-LRRC28	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ERG-intragenic	0	15	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,21),nrow=2))$p.value
Myeloid tumor	SOX9-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BCL11B-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ARID5B-CIITA	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	DMD-MYC	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ARSB-NPM1	0	5	1	20	0.000000	0.047619	0.047619	0	fisher.test(matrix(c(0,5,1,20),nrow=2))$p.value
Myeloid tumor	AL122127.3-BCL6	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ANKRD11-TP53	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	H3-3A-RBM34	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BORCS8-MEF2B-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	NSD2-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BCL6-LINC00513	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ABRAXAS1-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	BCL6-MIR4537	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
